ArrestNumber,ArresteeID,ArrestYr
19-038256,101800261,2019
21-009622,101793062,2021
20-030566,101017426,2020
20-023859,101610223,2020
19-016789,101193719,2019
19-016789,102348098,2019
19-043248,102006351,2019
19-043248,102255291,2019
21-005360,101166259,2021
20-036295,100997040,2020
19-021690,102317730,2019
19-006254,101732834,2019
20-028198,101827330,2020
20-025708,101277031,2020
20-026707,13107484,2020
20-025402,102125082,2020
19-017274,101730435,2019
19-017274,101687538,2019
19-019821,101819735,2019
19-019821,102620810,2019
20-003408,102038264,2020
20-030539,102316716,2020
21-014076,101939481,2021
21-014076,101599050,2021
21-014076,102707508,2021
21-014076,102235720,2021
21-014076,10489300,2021
21-014076,101950344,2021
21-019107,10303796,2021
21-019107,101472775,2021
21-019107,100265482,2021
21-019107,101862343,2021
21-019107,101518427,2021
21-019107,15459929,2021
21-014582,102355232,2021
21-014582,101712961,2021
21-014582,100531774,2021
21-014582,101902187,2021
21-014582,101996489,2021
21-014582,101491824,2021
21-003281,12214845,2021
21-003281,101304101,2021
21-003281,101511187,2021
21-003281,102533460,2021
21-003281,102536126,2021
21-003281,101122605,2021
21-007850,101032206,2021
21-007850,100992558,2021
21-007850,100690432,2021
21-007850,101688661,2021
21-007850,101618742,2021
21-007850,101293258,2021
21-018567,101539903,2021
21-018567,101424399,2021
21-018567,101379877,2021
21-018567,48054926,2021
20-030325,101126993,2020
20-027995,102354602,2020
20-030405,101014075,2020
20-001440,100291962,2020
19-011427,101131846,2019
19-035141,101859342,2019
20-017650,101500058,2020
21-006841,102224448,2021
20-012649,101021661,2020
19-021594,102425869,2019
21-011219,101598961,2021
20-027569,101813915,2020
20-030479,100996443,2020
20-028158,101994159,2020
20-006313,102060454,2020
20-011663,101127850,2020
19-009364,101895544,2019
20-035237,101695232,2020
21-010683,101974051,2021
20-003481,101521352,2020
20-003481,101362804,2020
20-036427,20610389,2020
19-040393,101264893,2019
20-030365,100680337,2020
20-000475,101393107,2020
19-030142,102680240,2019
20-030610,101435644,2020
21-022273,101305570,2021
19-026335,101794045,2019
19-026335,100875860,2019
17-021532,100682982,2017
17-021532,100448298,2017
20-012171,101420162,2020
20-012171,100314146,2020
19-022934,100314146,2019
19-022934,101483650,2019
19-045478,101144015,2019
19-045478,102508036,2019
20-014818,100682710,2020
20-036425,100761682,2020
19-029038,101373939,2019
20-030577,101708747,2020
19-010531,101227652,2019
19-010531,101659100,2019
19-010531,100785428,2019
19-010531,101512415,2019
19-007736,101585660,2019
19-007736,101800100,2019
19-007736,101017467,2019
19-007736,101323825,2019
19-007975,100752455,2019
19-007975,101744031,2019
19-007975,101611764,2019
19-007975,102400134,2019
18-024383,101688939,2018
18-024383,100996590,2018
18-024383,102354585,2018
18-024383,102638087,2018
20-030446,12135346,2020
21-014099,101547189,2021
20-003697,102700878,2020
20-026795,101244449,2020
19-026881,101061176,2019
21-022299,100692752,2021
20-030604,102368908,2020
20-030604,102412464,2020
20-030604,102351891,2020
20-030604,101588573,2020
20-030604,100697596,2020
20-004081,101736492,2020
20-004081,101479696,2020
20-004081,102299608,2020
20-004081,100708770,2020
20-004081,101509378,2020
20-031447,101800994,2020
20-031447,100831980,2020
20-031447,101162485,2020
20-031447,101272402,2020
20-039290,102696406,2020
20-039290,100758433,2020
20-039290,101156120,2020
20-039290,100773550,2020
20-039290,102085402,2020
21-000607,101616947,2021
21-000607,101114421,2021
21-000607,102356797,2021
21-000607,102297947,2021
21-000607,101337044,2021
20-024661,101548781,2020
20-024661,101122665,2020
20-024661,102178632,2020
20-024661,102384103,2020
20-024661,101323744,2020
20-036379,101197302,2020
20-030360,101620826,2020
20-030360,102076356,2020
19-043545,100138908,2019
19-043545,101809269,2019
20-006126,102134130,2020
20-006126,10343405,2020
20-019092,101941338,2020
19-034641,102440096,2019
19-016775,101564813,2019
19-022983,101813253,2019
20-036028,100801742,2020
19-003154,102658127,2019
20-020152,102640804,2020
20-024077,101970275,2020
20-001030,102500345,2020
19-001646,100891828,2019
20-030359,101432980,2020
19-034542,102010774,2019
19-034542,102130009,2019
19-023705,100908471,2019
19-023705,102444001,2019
20-030398,101744155,2020
21-019508,100991577,2021
20-016158,102251546,2020
20-011852,101655471,2020
19-029017,11960044,2019
19-031073,101419183,2019
19-031073,102612368,2019
20-002318,100871306,2020
20-002318,102616170,2020
19-011297,101548024,2019
19-041046,100873046,2019
20-016560,101342080,2020
20-003494,101342080,2020
19-023360,102095152,2019
19-038000,101245969,2019
19-038000,102541228,2019
19-038000,100996311,2019
19-034298,45063323,2019
19-034298,101851812,2019
19-034298,101798519,2019
20-002624,101532233,2020
20-001553,101829844,2020
19-005171,101558068,2019
20-036382,101096640,2020
20-021992,101866053,2020
19-038954,101775969,2019
20-030450,102662343,2020
19-041816,101174704,2019
19-007713,102041170,2019
18-001814,102324590,2018
20-030472,8249014,2020
20-030472,101355474,2020
20-030472,101530554,2020
20-020110,101807022,2020
20-020110,101753583,2020
20-020110,100791449,2020
20-007802,102016736,2020
20-007802,9976090,2020
20-007802,100211619,2020
20-025507,101472967,2020
20-007923,101871088,2020
20-030550,8582320,2020
20-018893,101318809,2020
20-022467,102059601,2020
19-027853,101495786,2019
20-014749,100805370,2020
20-026521,102229574,2020
20-024124,100857717,2020
20-026756,101522444,2020
20-030331,101557761,2020
21-019549,100238763,2021
20-030357,102701204,2020
20-030512,100840289,2020
21-005329,101198035,2021
20-030432,102666717,2020
20-016015,100694082,2020
20-030589,46024069,2020
20-030589,100997862,2020
19-008018,101530239,2019
19-008018,100250305,2019
20-006108,100250305,2020
20-010044,25716529,2020
20-030409,101919908,2020
21-007268,100914332,2021
19-006169,100827462,2019
20-023122,102432249,2020
19-042768,102505943,2019
20-018927,100992086,2020
19-022687,101752814,2019
20-026436,101792301,2020
19-004004,101261165,2019
20-030334,101859397,2020
20-030622,101384203,2020
20-030584,101701181,2020
19-013203,100785647,2019
18-012277,101146147,2018
19-021564,101832508,2019
19-021564,26192402,2019
19-021564,26211726,2019
19-015380,20544527,2019
19-015380,101356621,2019
19-015380,100880952,2019
19-022279,101777360,2019
19-022279,101196000,2019
19-022279,101572384,2019
20-030615,101004163,2020
20-030434,101887301,2020
20-018579,45120312,2020
19-008200,10550744,2019
19-031758,101051695,2019
19-031758,101288969,2019
19-031758,100857548,2019
19-033606,101672578,2019
19-033606,102087389,2019
19-044164,101725899,2019
19-044164,100722118,2019
19-044164,102317455,2019
20-008467,102010609,2020
21-008698,101178908,2021
20-012322,102283818,2020
20-019628,101371378,2020
19-005866,102463677,2019
19-015658,100319552,2019
20-012111,101118423,2020
20-036202,101029106,2020
20-004806,100823557,2020
20-030444,101641887,2020
21-005344,100941730,2021
21-005344,100714136,2021
18-034549,100859823,2018
18-034549,101478912,2018
20-011550,102057618,2020
20-011919,101037817,2020
20-026192,101334700,2020
19-014054,100719127,2019
20-030461,100884813,2020
19-012048,101109987,2019
20-010259,101027710,2020
20-025756,100801302,2020
20-019162,102665428,2020
20-030412,102568160,2020
20-018823,101810938,2020
20-022051,101636257,2020
20-022728,101551636,2020
19-040375,101583037,2019
19-006488,100895163,2019
20-022568,101089102,2020
20-030706,102349431,2020
19-008247,102404297,2019
21-022214,101641880,2021
20-016350,101564131,2020
20-016350,100896938,2020
20-016017,100691679,2020
20-016017,101540220,2020
20-017066,101391707,2020
20-014729,102234395,2020
20-019700,100521670,2020
18-039968,12446251,2018
21-005341,102459530,2021
18-031347,101095186,2018
18-031347,100589680,2018
18-002111,101401850,2018
18-002111,101521105,2018
19-011688,101374020,2019
19-036551,40208644,2019
20-010417,101519178,2020
20-013564,101943873,2020
19-040512,100695805,2019
19-039949,102407711,2019
19-007492,102682031,2019
19-007492,102407711,2019
19-029936,102682031,2019
19-029936,101937772,2019
19-014990,100665169,2019
20-008779,101255174,2020
20-008779,101486336,2020
20-023367,25218920,2020
20-023367,101225211,2020
20-023318,101109126,2020
20-036471,100523152,2020
20-013950,101586367,2020
19-038722,101653907,2019
20-030732,101520997,2020
18-033255,100805371,2018
19-038744,100691612,2019
20-018963,101739282,2020
19-030088,101379206,2019
19-032332,101589674,2019
20-020042,100313790,2020
20-036092,101540447,2020
19-015334,102139901,2019
19-008211,102583609,2019
20-013528,101716919,2020
20-013528,101179588,2020
20-013528,101186132,2020
20-023724,102590668,2020
20-023724,102272514,2020
20-023724,101310761,2020
20-018495,101282686,2020
20-018495,100336115,2020
20-018495,101828769,2020
20-036192,101351028,2020
19-024225,100750719,2019
19-032025,100871895,2019
20-015895,101187041,2020
20-000400,101580071,2020
20-000400,102023652,2020
19-042925,100984541,2019
19-042925,101772141,2019
20-026682,101003205,2020
19-040611,101877380,2019
20-036492,101877380,2020
19-043078,101575222,2019
21-014081,101735051,2021
19-007843,101668548,2019
19-012584,101678238,2019
19-025281,101451510,2019
20-036498,101451510,2020
20-023083,101525186,2020
20-026605,100773102,2020
20-008603,100870787,2020
20-008603,100944114,2020
16-005308,43035069,2016
16-005308,102417864,2016
20-006853,100779705,2020
20-006853,45094675,2020
20-010112,101331290,2020
20-010112,101590737,2020
19-036398,101331290,2019
19-036398,101590737,2019
20-014011,102416742,2020
21-005031,102165611,2021
19-032100,101029443,2019
20-036453,102358536,2020
20-014027,101173481,2020
20-009995,101160218,2020
20-014512,101756366,2020
19-022711,12157790,2019
19-022711,101640028,2019
19-022461,100184908,2019
19-022461,101505138,2019
21-010720,12121930,2021
21-010720,101552316,2021
18-001535,101635567,2018
18-001535,100934136,2018
20-030713,101890942,2020
16-041395,101759919,2016
20-019980,101890942,2020
20-019980,101759919,2020
20-032463,102115504,2020
20-032463,100991336,2020
20-036467,102624314,2020
20-009792,15036792,2020
20-021953,102135755,2020
21-010465,10242648,2021
19-002356,101961148,2019
19-002356,101600122,2019
19-037466,101565567,2019
19-037466,101128804,2019
21-022407,100056515,2021
19-022887,100370805,2019
21-010443,12591423,2021
20-030724,101038372,2020
20-013716,100805210,2020
20-021543,101785527,2020
20-024318,101540730,2020
18-023210,101863517,2018
19-006359,102437973,2019
19-035256,101085692,2019
19-035256,101749430,2019
19-001580,100761368,2019
19-001580,101037654,2019
19-021297,101460808,2019
19-011172,101362632,2019
20-036512,102428883,2020
20-036512,101558843,2020
20-036512,101176529,2020
20-036512,102308287,2020
20-036767,101862992,2020
20-036767,13203361,2020
20-036767,10536738,2020
20-036767,102078553,2020
20-033253,101695407,2020
20-033253,101566252,2020
20-033253,101066359,2020
20-033253,102332679,2020
20-025019,101831685,2020
20-025019,101039887,2020
20-025019,101552679,2020
20-025019,101004899,2020
20-036114,10980637,2020
19-019768,45105691,2019
19-019434,102527091,2019
19-044147,100924239,2019
20-010008,100507042,2020
20-017312,101099110,2020
20-022678,101508775,2020
20-030653,43022758,2020
20-013712,101989628,2020
20-013712,102250199,2020
20-013712,100194041,2020
16-026759,101222948,2016
16-026759,100933697,2016
16-026759,100816113,2016
20-007709,102205680,2020
20-007709,101055715,2020
21-014105,101363071,2021
20-022525,101257735,2020
20-030690,100906238,2020
20-036513,102392300,2020
20-030648,101185261,2020
20-036517,100515777,2020
20-036517,9295032,2020
20-036517,100555844,2020
20-036517,101775087,2020
21-006622,100874049,2021
21-006622,102460696,2021
21-006622,101814137,2021
21-006622,100837859,2021
21-002002,100731051,2021
21-002002,102250659,2021
21-002002,101043144,2021
21-002002,101837499,2021
21-017317,101624041,2021
21-017317,100083040,2021
21-017317,101955788,2021
21-017317,101626253,2021
20-021849,101854449,2020
19-035941,101456898,2019
20-024572,101897640,2020
19-039054,101503942,2019
20-010440,100939708,2020
18-015836,101006904,2018
19-018425,13043357,2019
20-026335,101332156,2020
19-012621,101804572,2019
19-019010,102456191,2019
21-019585,101166565,2021
20-005894,102090085,2020
20-030726,101810505,2020
20-024240,101884656,2020
19-008047,100833938,2019
19-018247,100150204,2019
20-004448,102256219,2020
20-004448,102586211,2020
20-010063,102586211,2020
20-010063,20718749,2020
21-010519,100827092,2021
21-010519,101931511,2021
21-010519,101461943,2021
21-010519,101798134,2021
21-010519,102440619,2021
20-032868,101085580,2020
20-032868,101399829,2020
20-032868,10303094,2020
20-032868,25447708,2020
20-032868,101329039,2020
20-033367,101614652,2020
20-033367,100887625,2020
20-033367,15370517,2020
20-033367,100175946,2020
20-033367,10534641,2020
20-028931,100747437,2020
20-028931,101565540,2020
20-028931,101785396,2020
20-028931,100977131,2020
20-028931,100395785,2020
20-023487,101938588,2020
20-023487,101620158,2020
20-023487,101896557,2020
20-023487,101744147,2020
20-023487,100949679,2020
21-007512,100971633,2021
21-000183,100542484,2021
20-027873,101255035,2020
19-004217,101843479,2019
20-027459,15342334,2020
20-027459,101539706,2020
19-033034,101697499,2019
19-011872,101275907,2019
19-022268,101126707,2019
20-018954,101467215,2020
20-015636,101275907,2020
19-004909,101126707,2019
19-033792,101467215,2019
19-033792,101275907,2019
19-033792,101126707,2019
19-035146,101467215,2019
19-035146,100336614,2019
19-035146,101264666,2019
19-033686,102053504,2019
19-033686,101476971,2019
19-033686,100898066,2019
19-040799,100938251,2019
19-034917,101538926,2019
20-001771,100908544,2020
16-010012,100390368,2016
19-000843,100390368,2019
19-019903,100390368,2019
20-026824,12970154,2020
20-026889,101965608,2020
21-005370,101752207,2021
20-005770,100424364,2020
19-019410,101311475,2019
19-002566,102487861,2019
20-024015,101011807,2020
19-000508,101338552,2019
20-038378,101905319,2020
20-036450,101152498,2020
19-006782,102014514,2019
19-006782,100796997,2019
20-030698,101576193,2020
20-027550,101762848,2020
20-029745,101641606,2020
20-016384,101377737,2020
19-028181,102609625,2019
20-016814,101286111,2020
19-006213,101286111,2019
20-030696,10233073,2020
19-024441,101511378,2019
20-018761,102719706,2020
20-018097,13171860,2020
19-013187,101542296,2019
20-008712,101255981,2020
20-036589,101967536,2020
20-030720,101078658,2020
20-036542,101728300,2020
20-008706,102426894,2020
20-030716,10508806,2020
20-036597,101420105,2020
20-036385,102331629,2020
19-011196,42012542,2019
19-045529,42012542,2019
20-019253,101476920,2020
19-035562,100718395,2019
19-032726,102389568,2019
19-007628,102260389,2019
19-015130,12546771,2019
19-015130,102486165,2019
19-009816,102245921,2019
19-009816,101384049,2019
19-004849,100438413,2019
19-004849,100598608,2019
19-004849,101816141,2019
19-024221,101165991,2019
19-024221,13101837,2019
19-024221,102212761,2019
18-033447,26212241,2018
18-033447,101090319,2018
18-033447,101508476,2018
21-022393,101971545,2021
19-012992,100566459,2019
19-000590,101159982,2019
20-019248,101863157,2020
20-019248,101982820,2020
20-015499,101863157,2020
20-015499,101982820,2020
20-003344,100841944,2020
21-022339,101040938,2021
20-022233,101017587,2020
19-037488,102392342,2019
21-010436,101637377,2021
20-036547,101637377,2020
20-026457,101662154,2020
20-026457,101127212,2020
20-028175,100511639,2020
20-028175,100953176,2020
19-013885,100789925,2019
20-018207,101847294,2020
20-013565,101955011,2020
21-011650,100722555,2021
20-020604,101278148,2020
20-001853,100543163,2020
20-024300,101780686,2020
20-026515,12517643,2020
19-045117,101482230,2019
20-013687,101671899,2020
20-005978,101671899,2020
20-036294,101681387,2020
21-009460,102027713,2021
19-009308,101513053,2019
20-033922,102423709,2020
21-009887,101233500,2021
20-009447,101162999,2020
19-038125,12018517,2019
20-027547,101352383,2020
20-036274,101434834,2020
19-018582,101864515,2019
20-030781,100920840,2020
19-036725,101661594,2019
19-031210,101498389,2019
20-021330,102350005,2020
20-035460,101309665,2020
